

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

  ONLY INNER PHASE SHIFTS ARE TABULATED

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  7.750E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.000E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.250E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.500E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E+00 4.21319E-18  0.000E+00 ( 1.749E-09,-1.075E-09) ( 1.341E-11,-8.243E-12)  6.61E-05
  1.100E+00 2.87816E-18  0.000E+00 ( 1.456E-09,-8.700E-10) ( 1.229E-11,-7.340E-12)  4.85E-05
  1.200E+00 2.03251E-18  0.000E+00 ( 1.232E-09,-7.170E-10) ( 1.134E-11,-6.598E-12)  2.53E-05
  1.300E+00 1.47591E-18  0.000E+00 ( 1.056E-09,-5.998E-10) ( 1.053E-11,-5.980E-12)  3.70E-06
  1.400E+00 1.09747E-18  0.000E+00 ( 9.160E-10,-5.083E-10) ( 9.835E-12,-5.457E-12)  1.24E-05
  1.500E+00 8.32943E-19  0.000E+00 ( 8.020E-10,-4.355E-10) ( 9.226E-12,-5.010E-12)  2.01E-05
  1.600E+00 6.43537E-19  0.000E+00 ( 7.082E-10,-3.767E-10) ( 8.690E-12,-4.623E-12)  2.06E-05
  1.700E+00 5.05046E-19  0.000E+00 ( 6.300E-10,-3.287E-10) ( 8.214E-12,-4.285E-12)  1.58E-05
  1.800E+00 4.01892E-19  0.000E+00 ( 5.642E-10,-2.889E-10) ( 7.789E-12,-3.989E-12)  8.32E-06
  1.900E+00 3.23785E-19  0.000E+00 ( 5.083E-10,-2.557E-10) ( 7.407E-12,-3.726E-12)  5.18E-07
  2.000E+00 2.63769E-19  0.000E+00 ( 4.603E-10,-2.277E-10) ( 7.061E-12,-3.492E-12)  5.89E-06
  2.100E+00 2.17039E-19  0.000E+00 ( 4.189E-10,-2.038E-10) ( 6.747E-12,-3.283E-12)  9.09E-06
  2.200E+00 1.80217E-19  0.000E+00 ( 3.828E-10,-1.834E-10) ( 6.460E-12,-3.094E-12)  9.27E-06
  2.300E+00 1.50885E-19  0.000E+00 ( 3.513E-10,-1.657E-10) ( 6.197E-12,-2.924E-12)  7.16E-06
  2.400E+00 1.27287E-19  0.000E+00 ( 3.235E-10,-1.504E-10) ( 5.955E-12,-2.768E-12)  3.61E-06
  2.500E+00 1.08128E-19  0.000E+00 ( 2.989E-10,-1.370E-10) ( 5.731E-12,-2.627E-12)  4.31E-07
  2.600E+00 9.24436E-20  0.000E+00 ( 2.770E-10,-1.252E-10) ( 5.525E-12,-2.497E-12)  3.45E-06
  2.700E+00 7.95033E-20  0.000E+00 ( 2.575E-10,-1.148E-10) ( 5.332E-12,-2.379E-12)  5.04E-06
  2.800E+00 6.87509E-20  0.000E+00 ( 2.399E-10,-1.056E-10) ( 5.153E-12,-2.269E-12)  5.06E-06
  2.900E+00 5.97569E-20  0.000E+00 ( 2.241E-10,-9.744E-11) ( 4.986E-12,-2.168E-12)  3.83E-06
  3.000E+00 5.21872E-20  0.000E+00 ( 2.099E-10,-9.012E-11) ( 4.830E-12,-2.074E-12)  1.80E-06
  3.100E+00 4.57795E-20  0.000E+00 ( 1.969E-10,-8.355E-11) ( 4.683E-12,-1.987E-12)  5.54E-07
  3.200E+00 4.03262E-20  0.000E+00 ( 1.851E-10,-7.763E-11) ( 4.545E-12,-1.906E-12)  2.28E-06
  3.300E+00 3.56615E-20  0.000E+00 ( 1.744E-10,-7.230E-11) ( 4.415E-12,-1.830E-12)  3.15E-06
  3.400E+00 3.16525E-20  0.000E+00 ( 1.646E-10,-6.746E-11) ( 4.293E-12,-1.760E-12)  3.09E-06
  3.500E+00 2.81915E-20  0.000E+00 ( 1.555E-10,-6.307E-11) ( 4.177E-12,-1.694E-12)  2.27E-06
  3.600E+00 2.51912E-20  0.000E+00 ( 1.473E-10,-5.907E-11) ( 4.067E-12,-1.632E-12)  9.67E-07
  3.700E+00 2.25797E-20  0.000E+00 ( 1.396E-10,-5.541E-11) ( 3.963E-12,-1.573E-12)  5.49E-07
  3.800E+00 2.02982E-20  0.000E+00 ( 1.326E-10,-5.207E-11) ( 3.865E-12,-1.518E-12)  1.62E-06
  3.900E+00 1.82979E-20  0.000E+00 ( 1.260E-10,-4.900E-11) ( 3.771E-12,-1.467E-12)  2.13E-06
  4.000E+00 1.65381E-20  0.000E+00 ( 1.200E-10,-4.619E-11) ( 3.682E-12,-1.418E-12)  2.03E-06
  4.100E+00 1.49850E-20  0.000E+00 ( 1.143E-10,-4.359E-11) ( 3.597E-12,-1.371E-12)  1.44E-06
  4.200E+00 1.36101E-20  0.000E+00 ( 1.091E-10,-4.119E-11) ( 3.516E-12,-1.328E-12)  5.36E-07
  4.300E+00 1.23894E-20  0.000E+00 ( 1.042E-10,-3.898E-11) ( 3.438E-12,-1.286E-12)  5.07E-07
  4.400E+00 1.13026E-20  0.000E+00 ( 9.963E-11,-3.692E-11) ( 3.364E-12,-1.247E-12)  1.21E-06
  4.500E+00 1.03324E-20  0.000E+00 ( 9.536E-11,-3.502E-11) ( 3.293E-12,-1.209E-12)  1.52E-06
  4.600E+00 9.46424E-21  0.000E+00 ( 9.136E-11,-3.325E-11) ( 3.225E-12,-1.174E-12)  1.41E-06
  4.700E+00 8.68540E-21  0.000E+00 ( 8.761E-11,-3.160E-11) ( 3.160E-12,-1.140E-12)  9.56E-07
  4.800E+00 7.98510E-21  0.000E+00 ( 8.409E-11,-3.007E-11) ( 3.098E-12,-1.108E-12)  2.95E-07
  4.900E+00 7.35402E-21  0.000E+00 ( 8.077E-11,-2.863E-11) ( 3.038E-12,-1.077E-12)  4.57E-07
  5.000E+00 6.78410E-21  0.000E+00 ( 7.765E-11,-2.729E-11) ( 2.980E-12,-1.047E-12)  9.38E-07
  5.100E+00 6.26837E-21  0.000E+00 ( 7.470E-11,-2.604E-11) ( 2.924E-12,-1.019E-12)  1.12E-06
  5.200E+00 5.80075E-21  0.000E+00 ( 7.193E-11,-2.486E-11) ( 2.871E-12,-9.925E-13)  1.01E-06
  5.300E+00 5.37597E-21  0.000E+00 ( 6.930E-11,-2.376E-11) ( 2.819E-12,-9.667E-13)  6.54E-07
  5.400E+00 4.98939E-21  0.000E+00 ( 6.682E-11,-2.272E-11) ( 2.770E-12,-9.420E-13)  1.53E-07
  5.500E+00 4.63696E-21  0.000E+00 ( 6.446E-11,-2.175E-11) ( 2.722E-12,-9.184E-13)  4.09E-07
  5.600E+00 4.31512E-21  0.000E+00 ( 6.223E-11,-2.083E-11) ( 2.675E-12,-8.957E-13)  7.47E-07
  5.700E+00 4.02075E-21  0.000E+00 ( 6.012E-11,-1.997E-11) ( 2.631E-12,-8.739E-13)  8.54E-07
  5.800E+00 3.75107E-21  0.000E+00 ( 5.811E-11,-1.915E-11) ( 2.587E-12,-8.529E-13)  7.49E-07
  5.900E+00 3.50364E-21  0.000E+00 ( 5.620E-11,-1.838E-11) ( 2.546E-12,-8.328E-13)  4.56E-07
  6.000E+00 3.27630E-21  0.000E+00 ( 5.438E-11,-1.765E-11) ( 2.505E-12,-8.134E-13)  1.00E-07
  6.100E+00 3.06711E-21  0.000E+00 ( 5.265E-11,-1.697E-11) ( 2.466E-12,-7.947E-13)  3.65E-07
  6.200E+00 2.87436E-21  0.000E+00 ( 5.101E-11,-1.631E-11) ( 2.428E-12,-7.768E-13)  6.06E-07
  6.300E+00 2.69653E-21  0.000E+00 ( 4.944E-11,-1.570E-11) ( 2.391E-12,-7.594E-13)  6.65E-07
